DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter1845,Tranylcypromine,DDInter211,Biperiden,Minor
DDInter1851,Trazodone,DDInter211,Biperiden,Moderate
DDInter211,Biperiden,DDInter1860,Triazolam,Moderate
DDInter211,Biperiden,DDInter1861,Trichlormethiazide,Minor
DDInter211,Biperiden,DDInter1866,Trifluoperazine,Moderate
DDInter1867,Triflupromazine,DDInter211,Biperiden,Moderate
DDInter1870,Trihexyphenidyl,DDInter211,Biperiden,Moderate
DDInter211,Biperiden,DDInter45,Alimemazine,Moderate
DDInter1871,Trimethadione,DDInter211,Biperiden,Moderate
DDInter1876,Trimipramine,DDInter211,Biperiden,Moderate
DDInter1878,Tripelennamine,DDInter211,Biperiden,Moderate
DDInter1879,Triprolidine,DDInter211,Biperiden,Moderate
DDInter1886,Trospium,DDInter211,Biperiden,Moderate
DDInter211,Biperiden,DDInter1899,Umeclidinium,Moderate
DDInter211,Biperiden,DDInter1909,Valbenazine,Moderate
DDInter211,Biperiden,DDInter1911,Valerian,Moderate
DDInter1927,Venlafaxine,DDInter211,Biperiden,Moderate
DDInter211,Biperiden,DDInter1933,Vigabatrin,Moderate
DDInter211,Biperiden,DDInter1957,Zaleplon,Moderate
DDInter211,Biperiden,DDInter1960,Ziconotide,Moderate
DDInter1967,Ziprasidone,DDInter211,Biperiden,Moderate
DDInter1970,Zolpidem,DDInter211,Biperiden,Moderate
DDInter211,Biperiden,DDInter1971,Zonisamide,Major
DDInter251,Buprenorphine,DDInter212,Bisacodyl,Moderate
DDInter363,Chlorpromazine,DDInter212,Bisacodyl,Moderate
DDInter388,Citalopram,DDInter212,Bisacodyl,Moderate
DDInter419,Clozapine,DDInter212,Bisacodyl,Moderate
DDInter603,Droperidol,DDInter212,Bisacodyl,Moderate
DDInter672,Escitalopram,DDInter212,Bisacodyl,Moderate
DDInter708,Ezogabine,DDInter212,Bisacodyl,Moderate
DDInter758,Fluoxetine,DDInter212,Bisacodyl,Moderate
DDInter760,Fluphenazine,DDInter212,Bisacodyl,Moderate
DDInter853,Haloperidol,DDInter212,Bisacodyl,Moderate
DDInter895,Hydroxyzine,DDInter212,Bisacodyl,Moderate
DDInter907,Iloperidone,DDInter212,Bisacodyl,Moderate
DDInter1043,Levacetylmethadol,DDInter212,Bisacodyl,Moderate
DDInter1078,Lisdexamfetamine,DDInter212,Bisacodyl,Moderate
DDInter1083,Lofexidine,DDInter212,Bisacodyl,Moderate
DDInter1159,Mesoridazine,DDInter212,Bisacodyl,Moderate
DDInter1166,Methadone,DDInter212,Bisacodyl,Moderate
DDInter1175,Methotrimeprazine,DDInter212,Bisacodyl,Moderate
DDInter1230,Mirtazapine,DDInter212,Bisacodyl,Moderate
DDInter1381,Paliperidone,DDInter212,Bisacodyl,Moderate
DDInter1432,Perphenazine,DDInter212,Bisacodyl,Moderate
DDInter1467,Pimavanserin,DDInter212,Bisacodyl,Moderate
DDInter1470,Pimozide,DDInter212,Bisacodyl,Moderate
DDInter212,Bisacodyl,DDInter1480,Pitolisant,Moderate
DDInter1527,Prochlorperazine,DDInter212,Bisacodyl,Moderate
DDInter1532,Promazine,DDInter212,Bisacodyl,Moderate
DDInter528,Dextropropoxyphene,DDInter212,Bisacodyl,Moderate
DDInter1553,Quetiapine,DDInter212,Bisacodyl,Moderate
DDInter1605,Risperidone,DDInter212,Bisacodyl,Moderate
DDInter1662,Sertraline,DDInter212,Bisacodyl,Moderate
DDInter1664,Sevoflurane,DDInter212,Bisacodyl,Moderate
DDInter1778,Tetrabenazine,DDInter212,Bisacodyl,Moderate
DDInter1796,Thioridazine,DDInter212,Bisacodyl,Moderate
DDInter1851,Trazodone,DDInter212,Bisacodyl,Moderate
DDInter1866,Trifluoperazine,DDInter212,Bisacodyl,Moderate
DDInter1867,Triflupromazine,DDInter212,Bisacodyl,Moderate
DDInter212,Bisacodyl,DDInter1909,Valbenazine,Moderate
DDInter1927,Venlafaxine,DDInter212,Bisacodyl,Moderate
DDInter1967,Ziprasidone,DDInter212,Bisacodyl,Moderate
DDInter256,Butabarbital,DDInter1202,Metronidazole,Moderate
DDInter293,Carbamazepine,DDInter1202,Metronidazole,Moderate
DDInter557,Dihydroergotamine,DDInter1783,Tetracycline,Moderate
DDInter576,Disulfiram,DDInter1202,Metronidazole,Major
DDInter583,Donepezil,DDInter1202,Metronidazole,Moderate
DDInter665,Ergotamine,DDInter1783,Tetracycline,Moderate
DDInter1202,Metronidazole,DDInter783,Fosphenytoin,Moderate
DDInter802,Galantamine,DDInter1202,Metronidazole,Moderate
DDInter1202,Metronidazole,DDInter1054,Levodopa,Moderate
DDInter1190,Methylphenobarbital,DDInter1202,Metronidazole,Moderate
DDInter1783,Tetracycline,DDInter1179,Methoxyflurane,Major
DDInter1194,Methysergide,DDInter1783,Tetracycline,Moderate
DDInter1423,Pentobarbital,DDInter1202,Metronidazole,Moderate
DDInter1460,Phenytoin,DDInter1202,Metronidazole,Moderate
DDInter1521,Primidone,DDInter1202,Metronidazole,Moderate
DDInter1202,Metronidazole,DDInter1610,Rivastigmine,Moderate
DDInter1650,Secobarbital,DDInter1202,Metronidazole,Moderate
DDInter1734,Tacrine,DDInter1202,Metronidazole,Moderate
DDInter82,Amoxapine,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter231,Brexpiprazole,Moderate
DDInter216,Bisoprolol,DDInter243,Bromocriptine,Moderate
DDInter249,Bupivacaine,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter251,Buprenorphine,Moderate
DDInter254,Buspirone,DDInter216,Bisoprolol,Moderate
DDInter256,Butabarbital,DDInter216,Bisoprolol,Moderate
DDInter258,Butorphanol,DDInter216,Bisoprolol,Moderate
DDInter260,Cabergoline,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter300,Cariprazine,Moderate
DDInter346,Cevimeline,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter349,Chloral hydrate,Moderate
DDInter355,Chlordiazepoxide,DDInter216,Bisoprolol,Moderate
DDInter363,Chlorpromazine,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter370,Choline salicylate,Minor
DDInter401,Clobazam,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter410,Clomipramine,Moderate
DDInter216,Bisoprolol,DDInter411,Clonazepam,Moderate
DDInter412,Clonidine,DDInter216,Bisoprolol,Major
DDInter216,Bisoprolol,DDInter414,Clorazepic acid,Moderate
DDInter419,Clozapine,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter504,Desipramine,Moderate
DDInter216,Bisoprolol,DDInter520,Dexmedetomidine,Moderate
DDInter216,Bisoprolol,DDInter534,Diazepam,Moderate
DDInter216,Bisoprolol,DDInter551,Diflunisal,Minor
DDInter557,Dihydroergotamine,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter583,Donepezil,Moderate
DDInter216,Bisoprolol,DDInter593,Doxepin,Moderate
DDInter216,Bisoprolol,DDInter594,Doxepin (topical),Moderate
DDInter216,Bisoprolol,DDInter665,Ergotamine,Moderate
DDInter691,Ethchlorvynol,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter760,Fluphenazine,Moderate
DDInter216,Bisoprolol,DDInter762,Flurazepam,Moderate
DDInter216,Bisoprolol,DDInter850,Halazepam,Moderate
DDInter853,Haloperidol,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter532,Diamorphine,Moderate
DDInter890,Hydromorphone,DDInter216,Bisoprolol,Moderate
DDInter895,Hydroxyzine,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter907,Iloperidone,Moderate
DDInter912,Imipramine,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter981,Isocarboxazid,Moderate
DDInter216,Bisoprolol,DDInter1014,Lacosamide,Moderate
DDInter216,Bisoprolol,DDInter1054,Levodopa,Moderate
DDInter216,Bisoprolol,DDInter1083,Lofexidine,Moderate
DDInter1092,Lorazepam,DDInter216,Bisoprolol,Moderate
DDInter1099,Loxapine,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter1104,Lurasidone,Moderate
DDInter216,Bisoprolol,DDInter1124,Maprotiline,Moderate
DDInter1150,Meperidine,DDInter216,Bisoprolol,Moderate
DDInter1154,Meprobamate,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter1159,Mesoridazine,Moderate
DDInter1166,Methadone,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter1175,Methotrimeprazine,Moderate
DDInter216,Bisoprolol,DDInter1179,Methoxyflurane,Moderate
DDInter1194,Methysergide,DDInter216,Bisoprolol,Moderate
DDInter1230,Mirtazapine,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter1239,Molindone,Moderate
DDInter1245,Morphine (liposomal),DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter1257,Nalbuphine,Moderate
DDInter216,Bisoprolol,DDInter1274,Nefazodone,Moderate
DDInter216,Bisoprolol,DDInter1279,Neostigmine,Moderate
DDInter1316,Nortriptyline,DDInter216,Bisoprolol,Moderate
DDInter1326,Olanzapine,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter1344,Opium,Moderate
DDInter216,Bisoprolol,DDInter1349,Orphenadrine,Moderate
DDInter216,Bisoprolol,DDInter1359,Oxazepam,Moderate
DDInter1366,Oxycodone,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter1381,Paliperidone,Moderate
DDInter216,Bisoprolol,DDInter1391,Paraldehyde,Moderate
DDInter216,Bisoprolol,DDInter1421,Pentazocine,Moderate
DDInter216,Bisoprolol,DDInter1432,Perphenazine,Moderate
DDInter216,Bisoprolol,DDInter1440,Phenelzine,Moderate
DDInter216,Bisoprolol,DDInter1442,Phenobarbital,Moderate
DDInter216,Bisoprolol,DDInter1465,Pilocarpine,Moderate
DDInter1527,Prochlorperazine,DDInter216,Bisoprolol,Moderate
DDInter1528,Procyclidine,DDInter216,Bisoprolol,Moderate
DDInter1532,Promazine,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter1537,Propiomazine,Moderate
DDInter216,Bisoprolol,DDInter528,Dextropropoxyphene,Moderate
DDInter1543,Protriptyline,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter1552,Quazepam,Moderate
DDInter216,Bisoprolol,DDInter1553,Quetiapine,Moderate
DDInter216,Bisoprolol,DDInter1572,Rasagiline,Moderate
DDInter216,Bisoprolol,DDInter1580,Remimazolam,Moderate
DDInter216,Bisoprolol,DDInter1605,Risperidone,Moderate
DDInter216,Bisoprolol,DDInter1610,Rivastigmine,Moderate
DDInter216,Bisoprolol,DDInter1631,Safinamide,Moderate
DDInter216,Bisoprolol,DDInter1637,Salsalate,Minor
DDInter216,Bisoprolol,DDInter1647,Scopolamine,Moderate
DDInter1650,Secobarbital,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter1653,Selegiline,Moderate
DDInter216,Bisoprolol,DDInter1690,Sodium oxybate,Moderate
DDInter216,Bisoprolol,DDInter1633,Salicylic acid (sodium),Minor
DDInter216,Bisoprolol,DDInter1718,Sufentanil,Moderate
DDInter1734,Tacrine,DDInter216,Bisoprolol,Moderate
DDInter1761,Temazepam,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter1778,Tetrabenazine,Moderate
DDInter216,Bisoprolol,DDInter1796,Thioridazine,Moderate
DDInter216,Bisoprolol,DDInter1798,Thiothixene,Moderate
DDInter216,Bisoprolol,DDInter1845,Tranylcypromine,Moderate
DDInter216,Bisoprolol,DDInter1851,Trazodone,Moderate
DDInter216,Bisoprolol,DDInter1860,Triazolam,Moderate
DDInter216,Bisoprolol,DDInter1866,Trifluoperazine,Moderate
DDInter1867,Triflupromazine,DDInter216,Bisoprolol,Moderate
DDInter1870,Trihexyphenidyl,DDInter216,Bisoprolol,Moderate
DDInter216,Bisoprolol,DDInter1876,Trimipramine,Moderate
DDInter216,Bisoprolol,DDInter1957,Zaleplon,Moderate
DDInter1967,Ziprasidone,DDInter216,Bisoprolol,Moderate
DDInter1969,Zolmitriptan,DDInter216,Bisoprolol,Minor
DDInter1970,Zolpidem,DDInter216,Bisoprolol,Moderate
DDInter217,Bivalirudin,DDInter370,Choline salicylate,Moderate
DDInter217,Bivalirudin,DDInter388,Citalopram,Moderate
DDInter217,Bivalirudin,DDInter410,Clomipramine,Moderate
DDInter217,Bivalirudin,DDInter511,Desvenlafaxine,Moderate
DDInter217,Bivalirudin,DDInter551,Diflunisal,Moderate
DDInter217,Bivalirudin,DDInter608,Duloxetine,Moderate
DDInter217,Bivalirudin,DDInter672,Escitalopram,Moderate
DDInter217,Bivalirudin,DDInter758,Fluoxetine,Moderate
DDInter217,Bivalirudin,DDInter819,Ginkgo biloba,Moderate
DDInter217,Bivalirudin,DDInter926,Inotersen,Major
DDInter217,Bivalirudin,DDInter1220,Milnacipran,Moderate
DDInter217,Bivalirudin,DDInter1397,Paroxetine,Moderate
DDInter217,Bivalirudin,DDInter1637,Salsalate,Moderate
DDInter217,Bivalirudin,DDInter1662,Sertraline,Moderate
DDInter217,Bivalirudin,DDInter1633,Salicylic acid (sodium),Moderate
DDInter217,Bivalirudin,DDInter1927,Venlafaxine,Moderate
DDInter217,Bivalirudin,DDInter1935,Vilazodone,Moderate
DDInter217,Bivalirudin,DDInter1948,Vortioxetine,Moderate
DDInter219,Bleomycin,DDInter419,Clozapine,Major
DDInter219,Bleomycin,DDInter696,Ethotoin,Moderate
DDInter219,Bleomycin,DDInter1152,Mephenytoin,Moderate
DDInter1460,Phenytoin,DDInter219,Bleomycin,Moderate
DDInter220,Blinatumomab,DDInter284,Cannabidiol,Moderate
DDInter293,Carbamazepine,DDInter220,Blinatumomab,Moderate
DDInter419,Clozapine,DDInter220,Blinatumomab,Major
DDInter760,Fluphenazine,DDInter220,Blinatumomab,Moderate
DDInter819,Ginkgo biloba,DDInter220,Blinatumomab,Moderate
DDInter1166,Methadone,DDInter220,Blinatumomab,Moderate
DDInter1263,Naltrexone,DDInter220,Blinatumomab,Moderate
DDInter1366,Oxycodone,DDInter220,Blinatumomab,Moderate
DDInter1460,Phenytoin,DDInter220,Blinatumomab,Moderate
DDInter1549,Pyridoxine,DDInter256,Butabarbital,Minor
DDInter1549,Pyridoxine,DDInter257,Butalbital,Minor
DDInter771,Folic acid,DDInter674,Eslicarbazepine,Moderate
DDInter771,Folic acid,DDInter695,Ethosuximide,Moderate
DDInter771,Folic acid,DDInter696,Ethotoin,Moderate
DDInter771,Folic acid,DDInter715,Felbamate,Moderate
DDInter771,Folic acid,DDInter783,Fosphenytoin,Moderate
DDInter771,Folic acid,DDInter1020,Lamotrigine,Moderate
DDInter1549,Pyridoxine,DDInter1054,Levodopa,Moderate
DDInter771,Folic acid,DDInter1152,Mephenytoin,Moderate
DDInter771,Folic acid,DDInter1190,Methylphenobarbital,Moderate
DDInter1549,Pyridoxine,DDInter1173,Methohexital,Minor
DDInter771,Folic acid,DDInter1181,Methsuximide,Moderate
DDInter771,Folic acid,DDInter1360,Oxcarbazepine,Moderate
DDInter1549,Pyridoxine,DDInter1423,Pentobarbital,Minor
DDInter771,Folic acid,DDInter1446,Phensuximide,Moderate
DDInter771,Folic acid,DDInter1460,Phenytoin,Moderate
DDInter771,Folic acid,DDInter1521,Primidone,Moderate
DDInter771,Folic acid,DDInter1627,Rufinamide,Moderate
DDInter1549,Pyridoxine,DDInter1650,Secobarbital,Minor
DDInter1549,Pyridoxine,DDInter1795,Thiopental,Minor
DDInter897,Ibandronate,DDInter370,Choline salicylate,Moderate
DDInter897,Ibandronate,DDInter551,Diflunisal,Moderate
DDInter897,Ibandronate,DDInter926,Inotersen,Major
DDInter897,Ibandronate,DDInter1179,Methoxyflurane,Moderate
DDInter897,Ibandronate,DDInter1637,Salsalate,Moderate
DDInter897,Ibandronate,DDInter1633,Salicylic acid (sodium),Moderate
DDInter222,Bortezomib,DDInter239,Brivaracetam,Minor
DDInter222,Bortezomib,DDInter256,Butabarbital,Minor
DDInter222,Bortezomib,DDInter257,Butalbital,Minor
DDInter222,Bortezomib,DDInter284,Cannabidiol,Moderate
DDInter222,Bortezomib,DDInter293,Carbamazepine,Major
DDInter222,Bortezomib,DDInter388,Citalopram,Minor
DDInter222,Bortezomib,DDInter401,Clobazam,Minor
DDInter222,Bortezomib,DDInter419,Clozapine,Major
DDInter222,Bortezomib,DDInter534,Diazepam,Minor
DDInter222,Bortezomib,DDInter576,Disulfiram,Moderate
DDInter222,Bortezomib,DDInter1913,Valproic acid,Minor
DDInter222,Bortezomib,DDInter672,Escitalopram,Minor
DDInter222,Bortezomib,DDInter674,Eslicarbazepine,Minor
DDInter222,Bortezomib,DDInter715,Felbamate,Minor
DDInter222,Bortezomib,DDInter1054,Levodopa,Moderate
DDInter222,Bortezomib,DDInter1152,Mephenytoin,Minor
DDInter222,Bortezomib,DDInter1190,Methylphenobarbital,Minor
DDInter222,Bortezomib,DDInter1236,Modafinil,Minor
DDInter222,Bortezomib,DDInter1263,Naltrexone,Moderate
DDInter222,Bortezomib,DDInter1274,Nefazodone,Moderate
DDInter222,Bortezomib,DDInter1360,Oxcarbazepine,Minor
DDInter222,Bortezomib,DDInter1423,Pentobarbital,Minor
DDInter222,Bortezomib,DDInter1460,Phenytoin,Major
DDInter222,Bortezomib,DDInter1521,Primidone,Major
DDInter222,Bortezomib,DDInter1552,Quazepam,Minor
DDInter222,Bortezomib,DDInter1627,Rufinamide,Minor
DDInter222,Bortezomib,DDInter1650,Secobarbital,Minor
DDInter222,Bortezomib,DDInter1708,St. John's Wort,Major
DDInter222,Bortezomib,DDInter1711,Stiripentol,Moderate
DDInter223,Bosentan,DDInter243,Bromocriptine,Moderate
DDInter223,Bosentan,DDInter251,Buprenorphine,Moderate
DDInter254,Buspirone,DDInter223,Bosentan,Moderate
DDInter223,Bosentan,DDInter258,Butorphanol,Major
DDInter223,Bosentan,DDInter284,Cannabidiol,Moderate
DDInter223,Bosentan,DDInter293,Carbamazepine,Moderate
DDInter223,Bosentan,DDInter300,Cariprazine,Moderate
DDInter346,Cevimeline,DDInter223,Bosentan,Minor
DDInter223,Bosentan,DDInter411,Clonazepam,Moderate
DDInter223,Bosentan,DDInter426,Cocaine (nasal),Moderate
DDInter223,Bosentan,DDInter427,Cocaine (topical),Moderate
DDInter557,Dihydroergotamine,DDInter223,Bosentan,Moderate
DDInter223,Bosentan,DDInter576,Disulfiram,Moderate
DDInter223,Bosentan,DDInter583,Donepezil,Moderate
DDInter223,Bosentan,DDInter665,Ergotamine,Moderate
DDInter223,Bosentan,DDInter677,Estazolam,Moderate
DDInter685,Eszopiclone,DDInter223,Bosentan,Moderate
DDInter223,Bosentan,DDInter695,Ethosuximide,Moderate
DDInter223,Bosentan,DDInter854,Halothane,Moderate
DDInter223,Bosentan,DDInter1051,Levobupivacaine,Minor
DDInter223,Bosentan,DDInter1043,Levacetylmethadol,Major
DDInter223,Bosentan,DDInter1083,Lofexidine,Moderate
DDInter223,Bosentan,DDInter1104,Lurasidone,Moderate
DDInter1166,Methadone,DDInter223,Bosentan,Major
DDInter1194,Methysergide,DDInter223,Bosentan,Moderate
DDInter223,Bosentan,DDInter1212,Midazolam,Moderate
DDInter1230,Mirtazapine,DDInter223,Bosentan,Moderate
DDInter223,Bosentan,DDInter1236,Modafinil,Moderate
DDInter223,Bosentan,DDInter1263,Naltrexone,Moderate
DDInter223,Bosentan,DDInter1274,Nefazodone,Moderate
DDInter1366,Oxycodone,DDInter223,Bosentan,Major
DDInter223,Bosentan,DDInter1428,Perampanel,Moderate
DDInter1460,Phenytoin,DDInter223,Bosentan,Moderate
DDInter223,Bosentan,DDInter1467,Pimavanserin,Moderate
DDInter223,Bosentan,DDInter1470,Pimozide,Moderate
DDInter223,Bosentan,DDInter1552,Quazepam,Moderate
DDInter223,Bosentan,DDInter1553,Quetiapine,Moderate
DDInter223,Bosentan,DDInter1564,Ramelteon,Moderate
DDInter223,Bosentan,DDInter1627,Rufinamide,Moderate
DDInter223,Bosentan,DDInter1711,Stiripentol,Moderate
DDInter223,Bosentan,DDInter1733,Suvorexant,Moderate
DDInter223,Bosentan,DDInter1747,Tasimelteon,Moderate
DDInter223,Bosentan,DDInter1801,Tiagabine,Moderate
DDInter223,Bosentan,DDInter1851,Trazodone,Moderate
DDInter223,Bosentan,DDInter1860,Triazolam,Moderate
DDInter223,Bosentan,DDInter1935,Vilazodone,Moderate
DDInter223,Bosentan,DDInter1948,Vortioxetine,Moderate
DDInter223,Bosentan,DDInter1957,Zaleplon,Moderate
DDInter1967,Ziprasidone,DDInter223,Bosentan,Minor
DDInter1970,Zolpidem,DDInter223,Bosentan,Moderate
DDInter223,Bosentan,DDInter1971,Zonisamide,Moderate
DDInter251,Buprenorphine,DDInter224,Bosutinib,Moderate
DDInter256,Butabarbital,DDInter224,Bosutinib,Moderate
DDInter257,Butalbital,DDInter224,Bosutinib,Moderate
DDInter224,Bosutinib,DDInter284,Cannabidiol,Moderate
DDInter293,Carbamazepine,DDInter224,Bosutinib,Major
DDInter388,Citalopram,DDInter224,Bosutinib,Major
DDInter419,Clozapine,DDInter224,Bosutinib,Major
DDInter504,Desipramine,DDInter224,Bosutinib,Moderate
DDInter583,Donepezil,DDInter224,Bosutinib,Moderate
DDInter594,Doxepin (topical),DDInter224,Bosutinib,Moderate
DDInter603,Droperidol,DDInter224,Bosutinib,Major
DDInter672,Escitalopram,DDInter224,Bosutinib,Major
DDInter224,Bosutinib,DDInter674,Eslicarbazepine,Moderate
DDInter715,Felbamate,DDInter224,Bosutinib,Moderate
DDInter853,Haloperidol,DDInter224,Bosutinib,Major
DDInter854,Halothane,DDInter224,Bosutinib,Moderate
DDInter895,Hydroxyzine,DDInter224,Bosutinib,Moderate
DDInter907,Iloperidone,DDInter224,Bosutinib,Major
DDInter1043,Levacetylmethadol,DDInter224,Bosutinib,Major
DDInter1078,Lisdexamfetamine,DDInter224,Bosutinib,Moderate
DDInter1083,Lofexidine,DDInter224,Bosutinib,Moderate
DDInter1190,Methylphenobarbital,DDInter224,Bosutinib,Moderate
DDInter1159,Mesoridazine,DDInter224,Bosutinib,Major
DDInter1166,Methadone,DDInter224,Bosutinib,Major
DDInter1230,Mirtazapine,DDInter224,Bosutinib,Moderate
DDInter1236,Modafinil,DDInter224,Bosutinib,Major
DDInter1263,Naltrexone,DDInter224,Bosutinib,Moderate
DDInter1274,Nefazodone,DDInter224,Bosutinib,Major
DDInter1326,Olanzapine,DDInter224,Bosutinib,Moderate
DDInter1360,Oxcarbazepine,DDInter224,Bosutinib,Moderate
DDInter1423,Pentobarbital,DDInter224,Bosutinib,Moderate
DDInter1460,Phenytoin,DDInter224,Bosutinib,Major
DDInter1467,Pimavanserin,DDInter224,Bosutinib,Moderate
DDInter1470,Pimozide,DDInter224,Bosutinib,Major
DDInter1521,Primidone,DDInter224,Bosutinib,Major
DDInter1553,Quetiapine,DDInter224,Bosutinib,Moderate
DDInter1610,Rivastigmine,DDInter224,Bosutinib,Moderate
DDInter1627,Rufinamide,DDInter224,Bosutinib,Moderate
DDInter1650,Secobarbital,DDInter224,Bosutinib,Moderate
DDInter1664,Sevoflurane,DDInter224,Bosutinib,Moderate
DDInter1708,St. John's Wort,DDInter224,Bosutinib,Major
DDInter224,Bosutinib,DDInter1711,Stiripentol,Major
DDInter224,Bosutinib,DDInter1733,Suvorexant,Moderate
DDInter1734,Tacrine,DDInter224,Bosutinib,Moderate
DDInter1778,Tetrabenazine,DDInter224,Bosutinib,Moderate
DDInter1796,Thioridazine,DDInter224,Bosutinib,Major
DDInter1851,Trazodone,DDInter224,Bosutinib,Moderate
DDInter1867,Triflupromazine,DDInter224,Bosutinib,Moderate
DDInter224,Bosutinib,DDInter1909,Valbenazine,Moderate
